Order ID,Order Date,Region,Product,Category,Quantity,Unit Price,Sales,Cost,Profit
105165,2025-03-17,North,Stapler,Office Supplies,1,43.19,43.19,31.74,11.45
105166,2025-03-17,East,Smartphone,Electronics,4,502.73,2010.92,1475.55,535.37
105167,2025-03-18,North,Headphones,Electronics,1,308.1,308.1,233.58,74.52
105168,2025-03-18,East,Notebook,Office Supplies,3,8.23,24.69,17.75,6.94
105169,2025-03-18,West,Headphones,Electronics,3,454.29,1362.87,965.54,397.33
105170,2025-03-18,North,Notebook,Office Supplies,4,24.09,96.36,77.61,18.75
105171,2025-03-18,East,Stapler,Office Supplies,4,43.97,175.88,134.43,41.45
105172,2025-03-18,North,Stapler,Office Supplies,6,46.1,276.6,223.05,53.55
105173,2025-03-18,East,Bookshelf,Furniture,5,588.79,2943.95,2392.02,551.93
105174,2025-03-18,West,Filing Cabinet,Furniture,1,301.26,301.26,225.51,75.75
105175,2025-03-18,East,Bookshelf,Furniture,4,327.09,1308.36,1012.78,295.58
105176,2025-03-18,South,Monitor,Electronics,3,685.06,2055.18,1471.19,583.99
105177,2025-03-18,South,Tablet,Electronics,1,289.01,289.01,206.89,82.12
105178,2025-03-18,West,Filing Cabinet,Furniture,3,560.24,1680.72,1426.03,254.69
105179,2025-03-19,East,Filing Cabinet,Furniture,4,223.29,893.16,729.63,163.53
105180,2025-03-19,West,Standing Desk,Furniture,1,296.9,296.9,230.89,66.01
105181,2025-03-19,South,Paper Ream,Office Supplies,3,33.19,99.57,81.38,18.19
105182,2025-03-19,West,Laptop,Electronics,4,287.35,1149.4,924.19,225.21
105183,2025-03-19,East,Standing Desk,Furniture,6,551.18,3307.08,2652.1,654.98
105184,2025-03-19,West,Office Chair,Furniture,3,126.36,379.08,316.3,62.78
105185,2025-03-19,West,Pen Set,Office Supplies,7,6.91,48.37,34.6,13.77
105186,2025-03-19,South,Pen Set,Office Supplies,5,47.78,238.9,180.21,58.69
105187,2025-03-19,South,Smartphone,Electronics,1,351.14,351.14,260.71,90.43
105188,2025-03-19,West,Standing Desk,Furniture,5,286.99,1434.95,1083.95,351.0
105189,2025-03-19,East,Standing Desk,Furniture,5,213.7,1068.5,754.88,313.62
105190,2025-03-19,North,Filing Cabinet,Furniture,2,272.08,544.16,404.58,139.58
105191,2025-03-19,South,Conference Table,Furniture,3,189.54,568.62,450.85,117.77
105192,2025-03-19,East,Laptop,Electronics,7,749.26,5244.82,3729.91,1514.91
105193,2025-03-19,West,Paper Ream,Office Supplies,6,51.61,309.66,254.95,54.71
105194,2025-03-19,West,Standing Desk,Furniture,2,135.02,270.04,210.18,59.86
105195,2025-03-20,West,Notebook,Office Supplies,1,16.5,16.5,12.24,4.26
105196,2025-03-20,East,Smartphone,Electronics,1,676.09,676.09,515.42,160.67
105197,2025-03-20,East,Paper Ream,Office Supplies,4,51.07,204.28,145.09,59.19
105198,2025-03-20,East,Laptop,Electronics,4,599.86,2399.44,1911.7,487.74
105199,2025-03-20,West,Headphones,Electronics,5,225.57,1127.85,918.55,209.3
105200,2025-03-20,West,Tablet,Electronics,5,243.74,1218.7,901.79,316.91
105201,2025-03-20,South,Bookshelf,Furniture,2,143.48,286.96,212.07,74.89
105202,2025-03-20,West,Notebook,Office Supplies,2,46.4,92.8,70.33,22.47
105203,2025-03-20,South,Stapler,Office Supplies,3,32.34,97.02,70.9,26.12
105204,2025-03-20,East,Stapler,Office Supplies,3,24.04,72.12,57.75,14.37
105205,2025-03-20,South,Conference Table,Furniture,4,492.67,1970.68,1386.33,584.35
105206,2025-03-20,West,Smartphone,Electronics,1,680.29,680.29,502.99,177.3
105207,2025-03-21,West,Filing Cabinet,Furniture,4,105.51,422.04,332.55,89.49
105208,2025-03-21,South,Tablet,Electronics,1,168.06,168.06,133.91,34.15
105209,2025-03-21,South,Filing Cabinet,Furniture,2,513.64,1027.28,839.74,187.54
105210,2025-03-21,East,Stapler,Office Supplies,1,23.56,23.56,19.11,4.45
105211,2025-03-21,East,Pen Set,Office Supplies,2,61.64,123.28,101.67,21.61
105212,2025-03-21,South,Conference Table,Furniture,3,253.54,760.62,609.49,151.13
105213,2025-03-21,South,Desk Organizer,Office Supplies,2,14.65,29.3,24.35,4.95
105214,2025-03-21,South,Headphones,Electronics,4,416.38,1665.52,1183.31,482.21
105215,2025-03-21,West,Tablet,Electronics,5,554.95,2774.75,2342.43,432.32
105216,2025-03-21,North,Standing Desk,Furniture,5,406.39,2031.95,1439.17,592.78
105217,2025-03-21,East,Monitor,Electronics,1,494.91,494.91,377.86,117.05
105218,2025-03-21,West,Conference Table,Furniture,1,345.97,345.97,264.2,81.77
105219,2025-03-21,East,Headphones,Electronics,1,279.98,279.98,225.9,54.08
105220,2025-03-22,West,Tablet,Electronics,1,401.8,401.8,303.94,97.86
105221,2025-03-22,South,Office Chair,Furniture,3,474.83,1424.49,1082.42,342.07
105222,2025-03-22,West,Laptop,Electronics,5,480.6,2403.0,1698.99,704.01
105223,2025-03-22,North,Bookshelf,Furniture,2,497.98,995.96,742.53,253.43
105224,2025-03-22,West,Pen Set,Office Supplies,2,42.59,85.18,71.78,13.4
105225,2025-03-22,East,Filing Cabinet,Furniture,3,311.92,935.76,755.56,180.2
105226,2025-03-22,East,Desk Organizer,Office Supplies,2,24.4,48.8,39.9,8.9
105227,2025-03-22,South,Pen Set,Office Supplies,7,25.68,179.76,147.79,31.97
105228,2025-03-22,North,Office Chair,Furniture,7,397.53,2782.71,2187.71,595.0
105229,2025-03-22,South,Desk Organizer,Office Supplies,3,57.43,172.29,142.39,29.9
105230,2025-03-22,East,Headphones,Electronics,5,302.53,1512.65,1093.72,418.93
105231,2025-03-22,West,Notebook,Office Supplies,3,12.28,36.84,27.35,9.49
105232,2025-03-23,East,Standing Desk,Furniture,2,296.34,592.68,479.71,112.97
105233,2025-03-23,South,Office Chair,Furniture,2,546.14,1092.28,765.09,327.19
105234,2025-03-23,North,Paper Ream,Office Supplies,5,58.16,290.8,246.87,43.93
105235,2025-03-23,North,Filing Cabinet,Furniture,1,527.65,527.65,415.42,112.23
105236,2025-03-23,South,Filing Cabinet,Furniture,2,341.59,683.18,559.05,124.13
105237,2025-03-23,South,Paper Ream,Office Supplies,2,50.02,100.04,76.09,23.95
105238,2025-03-23,East,Tablet,Electronics,4,302.83,1211.32,922.88,288.44
105239,2025-03-23,West,Standing Desk,Furniture,4,408.67,1634.68,1184.57,450.11
105240,2025-03-23,West,Standing Desk,Furniture,3,303.25,909.75,705.35,204.4
105241,2025-03-23,South,Office Chair,Furniture,2,476.8,953.6,736.99,216.61
105242,2025-03-23,North,Tablet,Electronics,3,519.69,1559.07,1302.77,256.3
105243,2025-03-24,West,Standing Desk,Furniture,3,442.34,1327.02,1049.74,277.28
105244,2025-03-24,East,Paper Ream,Office Supplies,2,19.44,38.88,32.45,6.43
105245,2025-03-24,North,Paper Ream,Office Supplies,3,37.93,113.79,96.29,17.5
105246,2025-03-24,East,Standing Desk,Furniture,1,294.67,294.67,224.27,70.4
105247,2025-03-24,East,Notebook,Office Supplies,1,9.4,9.4,6.81,2.59
105248,2025-03-24,East,Conference Table,Furniture,1,309.92,309.92,216.95,92.97
105249,2025-03-24,North,Notebook,Office Supplies,2,44.86,89.72,67.19,22.53
105250,2025-03-24,South,Office Chair,Furniture,3,342.7,1028.1,784.7,243.4
105251,2025-03-24,North,Laptop,Electronics,6,232.93,1397.58,1131.63,265.95
105252,2025-03-24,North,Pen Set,Office Supplies,6,26.21,157.26,127.8,29.46
105253,2025-03-24,South,Tablet,Electronics,2,682.78,1365.56,966.99,398.57
105254,2025-03-24,East,Office Chair,Furniture,1,470.17,470.17,394.62,75.55
105255,2025-03-24,West,Office Chair,Furniture,3,498.76,1496.28,1068.14,428.14
105256,2025-03-24,West,Conference Table,Furniture,2,145.46,290.92,243.36,47.56
105257,2025-03-24,North,Paper Ream,Office Supplies,1,49.72,49.72,41.63,8.09
105258,2025-03-24,West,Pen Set,Office Supplies,2,42.38,84.76,59.67,25.09
105259,2025-03-24,North,Headphones,Electronics,2,881.71,1763.42,1298.11,465.31
105260,2025-03-24,South,Tablet,Electronics,2,216.64,433.28,353.97,79.31
105261,2025-03-24,South,Smartphone,Electronics,1,732.33,732.33,536.47,195.86
105262,2025-03-25,North,Laptop,Electronics,2,589.82,1179.64,868.11,311.53
105263,2025-03-25,West,Smartphone,Electronics,1,427.22,427.22,323.76,103.46
105264,2025-03-25,South,Laptop,Electronics,1,380.13,380.13,276.04,104.09
105265,2025-03-25,South,Stapler,Office Supplies,5,21.31,106.55,80.94,25.61
105266,2025-03-25,East,Filing Cabinet,Furniture,2,271.37,542.74,381.43,161.31
105267,2025-03-25,North,Stapler,Office Supplies,1,30.42,30.42,25.3,5.12
105268,2025-03-25,West,Headphones,Electronics,1,320.8,320.8,255.06,65.74
105269,2025-03-25,North,Laptop,Electronics,1,553.58,553.58,450.2,103.38
105270,2025-03-26,North,Laptop,Electronics,2,323.31,646.62,516.31,130.31
105271,2025-03-26,West,Tablet,Electronics,1,833.73,833.73,647.29,186.44
105272,2025-03-26,North,Stapler,Office Supplies,4,33.02,132.08,98.29,33.79
105273,2025-03-26,South,Standing Desk,Furniture,2,421.41,842.82,600.83,241.99
105274,2025-03-26,South,Notebook,Office Supplies,5,41.67,208.35,161.07,47.28
105275,2025-03-26,East,Conference Table,Furniture,2,85.8,171.6,131.56,40.04
105276,2025-03-26,East,Paper Ream,Office Supplies,1,55.13,55.13,41.67,13.46
105277,2025-03-26,South,Monitor,Electronics,1,533.5,533.5,417.6,115.9
105278,2025-03-26,East,Standing Desk,Furniture,1,79.23,79.23,61.46,17.77
105279,2025-03-26,East,Filing Cabinet,Furniture,1,409.96,409.96,316.74,93.22
105280,2025-03-26,North,Stapler,Office Supplies,4,5.28,21.12,16.7,4.42
105281,2025-03-26,West,Headphones,Electronics,3,456.64,1369.92,973.02,396.9
105282,2025-03-26,West,Laptop,Electronics,3,697.88,2093.64,1502.61,591.03
105283,2025-03-27,North,Headphones,Electronics,1,141.64,141.64,101.38,40.26
105284,2025-03-27,North,Pen Set,Office Supplies,1,18.02,18.02,13.39,4.63
105285,2025-03-27,South,Stapler,Office Supplies,1,23.5,23.5,18.88,4.62
105286,2025-03-27,South,Stapler,Office Supplies,1,27.62,27.62,22.32,5.3
105287,2025-03-27,East,Office Chair,Furniture,2,94.12,188.24,140.36,47.88
105288,2025-03-27,South,Stapler,Office Supplies,2,42.33,84.66,61.27,23.39
105289,2025-03-27,South,Notebook,Office Supplies,5,22.18,110.9,84.62,26.28
105290,2025-03-27,East,Laptop,Electronics,6,363.73,2182.38,1823.75,358.63
105291,2025-03-27,South,Standing Desk,Furniture,5,329.5,1647.5,1335.43,312.07
105292,2025-03-28,West,Paper Ream,Office Supplies,1,40.66,40.66,33.0,7.66
105293,2025-03-28,East,Filing Cabinet,Furniture,3,576.23,1728.69,1440.16,288.53
105294,2025-03-28,South,Filing Cabinet,Furniture,2,168.45,336.9,239.62,97.28
105295,2025-03-28,East,Pen Set,Office Supplies,1,43.79,43.79,36.3,7.49
105296,2025-03-28,North,Notebook,Office Supplies,3,52.6,157.8,116.92,40.88
105297,2025-03-28,North,Monitor,Electronics,3,624.92,1874.76,1555.34,319.42
105298,2025-03-28,North,Tablet,Electronics,3,645.22,1935.66,1418.42,517.24
105299,2025-03-28,North,Filing Cabinet,Furniture,2,394.59,789.18,656.49,132.69
105300,2025-03-28,West,Desk Organizer,Office Supplies,3,15.81,47.43,37.29,10.14
105301,2025-03-28,South,Smartphone,Electronics,2,402.81,805.62,680.44,125.18
105302,2025-03-28,East,Laptop,Electronics,1,925.87,925.87,664.35,261.52
105303,2025-03-28,West,Stapler,Office Supplies,1,60.65,60.65,50.25,10.4
105304,2025-03-29,North,Filing Cabinet,Furniture,1,484.41,484.41,408.88,75.53
105305,2025-03-29,North,Office Chair,Furniture,1,102.22,102.22,82.78,19.44
105306,2025-03-29,North,Standing Desk,Furniture,7,563.97,3947.79,3139.09,808.7
105307,2025-03-29,East,Standing Desk,Furniture,1,174.3,174.3,124.42,49.88
105308,2025-03-29,North,Notebook,Office Supplies,1,37.04,37.04,30.4,6.64
105309,2025-03-29,West,Smartphone,Electronics,1,1018.31,1018.31,818.36,199.95
105310,2025-03-29,North,Laptop,Electronics,5,606.74,3033.7,2574.88,458.82
105311,2025-03-29,West,Desk Organizer,Office Supplies,1,51.23,51.23,41.6,9.63
105312,2025-03-29,East,Office Chair,Furniture,2,474.79,949.58,712.54,237.04
105313,2025-03-29,West,Laptop,Electronics,4,742.77,2971.08,2433.82,537.26
105314,2025-03-30,South,Headphones,Electronics,1,778.01,778.01,609.47,168.54
105315,2025-03-30,West,Smartphone,Electronics,5,220.5,1102.5,804.55,297.95
105316,2025-03-30,West,Filing Cabinet,Furniture,4,156.3,625.2,503.56,121.64
105317,2025-03-30,West,Smartphone,Electronics,4,902.25,3609.0,2939.28,669.72
105318,2025-03-30,North,Notebook,Office Supplies,3,37.9,113.7,84.6,29.1
105319,2025-03-30,East,Stapler,Office Supplies,7,39.54,276.78,222.28,54.5
105320,2025-03-30,West,Tablet,Electronics,3,473.79,1421.37,1087.19,334.18
105321,2025-03-30,North,Stapler,Office Supplies,2,28.38,56.76,42.87,13.89
105322,2025-03-30,South,Headphones,Electronics,1,484.6,484.6,389.19,95.41
105323,2025-03-30,North,Notebook,Office Supplies,4,8.85,35.4,29.93,5.47
105324,2025-03-30,West,Paper Ream,Office Supplies,3,54.82,164.46,120.45,44.01
105325,2025-03-30,South,Notebook,Office Supplies,1,15.78,15.78,11.46,4.32
105326,2025-03-30,East,Office Chair,Furniture,4,343.22,1372.88,1134.23,238.65
105327,2025-03-30,East,Filing Cabinet,Furniture,3,93.86,281.58,203.44,78.14
105328,2025-03-30,South,Bookshelf,Furniture,5,272.34,1361.7,1139.7,222.0
105329,2025-03-30,South,Bookshelf,Furniture,3,262.95,788.85,554.09,234.76
105330,2025-03-31,West,Monitor,Electronics,5,230.92,1154.6,848.96,305.64
105331,2025-03-31,West,Filing Cabinet,Furniture,2,270.79,541.58,447.61,93.97
105332,2025-03-31,East,Standing Desk,Furniture,2,157.65,315.3,266.29,49.01
105333,2025-03-31,West,Desk Organizer,Office Supplies,4,18.23,72.92,56.39,16.53
105334,2025-03-31,West,Filing Cabinet,Furniture,4,510.78,2043.12,1545.9,497.22
105335,2025-03-31,North,Stapler,Office Supplies,6,30.43,182.58,144.87,37.71
105336,2025-04-01,South,Bookshelf,Furniture,2,146.35,292.7,208.71,83.99
105337,2025-04-01,West,Conference Table,Furniture,1,556.13,556.13,389.86,166.27
105338,2025-04-01,South,Tablet,Electronics,4,239.84,959.36,804.41,154.95
105339,2025-04-01,South,Stapler,Office Supplies,3,29.74,89.22,74.62,14.6
105340,2025-04-01,South,Pen Set,Office Supplies,1,35.77,35.77,29.23,6.54
105341,2025-04-01,South,Paper Ream,Office Supplies,7,29.05,203.35,150.24,53.11
105342,2025-04-01,North,Office Chair,Furniture,3,117.23,351.69,263.03,88.66
105343,2025-04-01,North,Notebook,Office Supplies,3,6.89,20.67,15.73,4.94
105344,2025-04-01,North,Conference Table,Furniture,2,138.54,277.08,223.92,53.16
105345,2025-04-01,South,Pen Set,Office Supplies,3,20.29,60.87,47.33,13.54
105346,2025-04-01,East,Office Chair,Furniture,2,154.42,308.84,217.89,90.95
105347,2025-04-02,East,Stapler,Office Supplies,2,19.58,39.16,32.76,6.4
105348,2025-04-02,West,Paper Ream,Office Supplies,3,40.24,120.72,95.79,24.93
105349,2025-04-02,South,Stapler,Office Supplies,3,28.78,86.34,64.26,22.08
105350,2025-04-02,West,Notebook,Office Supplies,1,28.99,28.99,22.42,6.57
105351,2025-04-02,South,Paper Ream,Office Supplies,2,32.45,64.9,46.86,18.04
105352,2025-04-02,South,Pen Set,Office Supplies,4,44.62,178.48,149.98,28.5
105353,2025-04-02,North,Notebook,Office Supplies,3,11.5,34.5,26.46,8.04
105354,2025-04-02,West,Smartphone,Electronics,7,917.33,6421.31,4793.37,1627.94
105355,2025-04-02,East,Headphones,Electronics,1,500.64,500.64,369.58,131.06
105356,2025-04-02,East,Monitor,Electronics,4,698.11,2792.44,2187.8,604.64
105357,2025-04-02,North,Smartphone,Electronics,2,652.29,1304.58,1097.91,206.67
105358,2025-04-02,North,Tablet,Electronics,1,864.94,864.94,617.86,247.08
105359,2025-04-03,North,Laptop,Electronics,4,487.46,1949.84,1617.14,332.7
105360,2025-04-03,North,Tablet,Electronics,1,413.29,413.29,302.94,110.35
105361,2025-04-03,West,Headphones,Electronics,4,609.45,2437.8,1763.0,674.8
105362,2025-04-03,East,Paper Ream,Office Supplies,4,26.21,104.84,83.01,21.83
105363,2025-04-03,North,Desk Organizer,Office Supplies,1,61.71,61.71,49.31,12.4
105364,2025-04-03,East,Filing Cabinet,Furniture,2,653.17,1306.34,946.24,360.1
105365,2025-04-03,East,Tablet,Electronics,1,650.5,650.5,515.79,134.71
105366,2025-04-03,West,Desk Organizer,Office Supplies,2,35.24,70.48,59.77,10.71
105367,2025-04-03,West,Desk Organizer,Office Supplies,3,26.7,80.1,58.91,21.19
105368,2025-04-03,North,Paper Ream,Office Supplies,1,44.78,44.78,37.16,7.62
105369,2025-04-04,North,Bookshelf,Furniture,1,557.75,557.75,450.48,107.27
105370,2025-04-04,East,Tablet,Electronics,5,496.08,2480.4,1818.45,661.95
105371,2025-04-04,West,Conference Table,Furniture,1,378.4,378.4,291.73,86.67
105372,2025-04-04,North,Conference Table,Furniture,1,413.03,413.03,307.27,105.76
105373,2025-04-04,East,Paper Ream,Office Supplies,4,47.73,190.92,162.26,28.66
105374,2025-04-04,North,Office Chair,Furniture,1,488.75,488.75,405.36,83.39
105375,2025-04-04,West,Headphones,Electronics,2,500.59,1001.18,831.56,169.62
105376,2025-04-04,East,Notebook,Office Supplies,4,54.33,217.32,159.36,57.96
105377,2025-04-04,North,Smartphone,Electronics,1,460.31,460.31,348.01,112.3
105378,2025-04-04,West,Bookshelf,Furniture,4,171.74,686.96,516.19,170.77
105379,2025-04-04,South,Paper Ream,Office Supplies,2,65.28,130.56,103.33,27.23
105380,2025-04-05,North,Bookshelf,Furniture,1,304.93,304.93,222.47,82.46
105381,2025-04-05,West,Monitor,Electronics,2,245.69,491.38,385.45,105.93
105382,2025-04-05,West,Smartphone,Electronics,4,578.23,2312.92,1784.19,528.73
105383,2025-04-05,South,Notebook,Office Supplies,3,65.04,195.12,160.73,34.39
105384,2025-04-05,West,Monitor,Electronics,2,226.03,452.06,320.17,131.89
105385,2025-04-05,South,Bookshelf,Furniture,2,467.22,934.44,715.82,218.62
105386,2025-04-05,West,Notebook,Office Supplies,1,19.26,19.26,13.66,5.6
105387,2025-04-05,East,Notebook,Office Supplies,2,27.34,54.68,39.74,14.94
105388,2025-04-05,West,Headphones,Electronics,1,455.74,455.74,358.77,96.97
105389,2025-04-05,East,Smartphone,Electronics,4,823.85,3295.4,2637.31,658.09
105390,2025-04-05,East,Stapler,Office Supplies,1,28.38,28.38,21.88,6.5
105391,2025-04-06,West,Laptop,Electronics,1,185.61,185.61,148.06,37.55
105392,2025-04-06,North,Headphones,Electronics,3,262.93,788.79,629.16,159.63
105393,2025-04-06,West,Smartphone,Electronics,3,589.34,1768.02,1428.87,339.15
105394,2025-04-06,West,Pen Set,Office Supplies,4,17.4,69.6,50.4,19.2
105395,2025-04-06,West,Tablet,Electronics,1,855.92,855.92,708.39,147.53
105396,2025-04-06,South,Tablet,Electronics,1,221.56,221.56,178.96,42.6
105397,2025-04-06,West,Headphones,Electronics,2,528.68,1057.36,848.1,209.26
105398,2025-04-06,North,Laptop,Electronics,2,519.06,1038.12,851.47,186.65
105399,2025-04-06,South,Monitor,Electronics,4,671.4,2685.6,2117.79,567.81
105400,2025-04-06,North,Filing Cabinet,Furniture,6,190.98,1145.88,855.4,290.48
105401,2025-04-06,East,Paper Ream,Office Supplies,3,58.42,175.26,131.63,43.63
105402,2025-04-06,North,Desk Organizer,Office Supplies,2,54.31,108.62,86.46,22.16
105403,2025-04-07,East,Desk Organizer,Office Supplies,3,54.23,162.69,134.78,27.91
105404,2025-04-07,North,Filing Cabinet,Furniture,6,372.31,2233.86,1712.48,521.38
105405,2025-04-07,North,Filing Cabinet,Furniture,4,180.63,722.52,536.3,186.22
105406,2025-04-07,West,Smartphone,Electronics,3,546.65,1639.95,1360.44,279.51
105407,2025-04-07,North,Bookshelf,Furniture,1,502.06,502.06,362.34,139.72
105408,2025-04-07,West,Conference Table,Furniture,4,250.54,1002.16,741.22,260.94
105409,2025-04-07,South,Smartphone,Electronics,2,341.28,682.56,537.81,144.75
105410,2025-04-07,North,Smartphone,Electronics,2,580.34,1160.68,914.81,245.87
105411,2025-04-07,South,Pen Set,Office Supplies,2,13.36,26.72,19.04,7.68
105412,2025-04-08,West,Desk Organizer,Office Supplies,7,35.23,246.61,196.17,50.44
105413,2025-04-08,East,Stapler,Office Supplies,2,26.11,52.22,43.83,8.39
105414,2025-04-08,West,Laptop,Electronics,5,675.42,3377.1,2444.6,932.5
105415,2025-04-08,West,Monitor,Electronics,4,147.14,588.56,417.69,170.87
105416,2025-04-08,North,Laptop,Electronics,1,848.42,848.42,677.65,170.77
105417,2025-04-08,South,Standing Desk,Furniture,1,523.13,523.13,435.52,87.61
105418,2025-04-08,West,Tablet,Electronics,1,139.05,139.05,111.06,27.99
105419,2025-04-08,North,Notebook,Office Supplies,1,60.76,60.76,47.87,12.89
105420,2025-04-09,North,Stapler,Office Supplies,4,48.23,192.92,152.05,40.87
105421,2025-04-09,North,Standing Desk,Furniture,1,319.06,319.06,250.18,68.88
105422,2025-04-09,East,Headphones,Electronics,3,740.94,2222.82,1750.39,472.43
105423,2025-04-09,South,Headphones,Electronics,3,310.49,931.47,657.09,274.38
105424,2025-04-09,West,Standing Desk,Furniture,4,505.44,2021.76,1573.51,448.25
105425,2025-04-09,North,Headphones,Electronics,2,283.26,566.52,414.26,152.26
105426,2025-04-09,North,Laptop,Electronics,1,580.08,580.08,457.26,122.82
105427,2025-04-09,South,Headphones,Electronics,1,633.95,633.95,445.17,188.78
105428,2025-04-09,North,Pen Set,Office Supplies,1,26.4,26.4,22.38,4.02
105429,2025-04-09,South,Paper Ream,Office Supplies,2,47.25,94.5,67.91,26.59
105430,2025-04-10,East,Tablet,Electronics,2,796.72,1593.44,1245.53,347.91
105431,2025-04-10,West,Headphones,Electronics,4,157.72,630.88,472.34,158.54
105432,2025-04-10,North,Filing Cabinet,Furniture,1,182.83,182.83,130.14,52.69
105433,2025-04-10,North,Tablet,Electronics,1,597.01,597.01,458.7,138.31
105434,2025-04-10,West,Conference Table,Furniture,3,481.84,1445.52,1211.86,233.66
105435,2025-04-10,South,Pen Set,Office Supplies,5,11.35,56.75,41.39,15.36
105436,2025-04-10,West,Desk Organizer,Office Supplies,2,47.3,94.6,71.7,22.9
105437,2025-04-11,West,Pen Set,Office Supplies,2,5.12,10.24,8.12,2.12
105438,2025-04-11,South,Desk Organizer,Office Supplies,2,62.64,125.28,88.3,36.98
105439,2025-04-11,East,Office Chair,Furniture,1,558.18,558.18,394.28,163.9
105440,2025-04-11,West,Notebook,Office Supplies,4,14.61,58.44,44.38,14.06
105441,2025-04-11,West,Monitor,Electronics,4,627.62,2510.48,1927.41,583.07
105442,2025-04-11,North,Pen Set,Office Supplies,2,41.53,83.06,65.12,17.94
105443,2025-04-11,North,Bookshelf,Furniture,1,399.75,399.75,334.37,65.38
105444,2025-04-11,West,Filing Cabinet,Furniture,4,242.71,970.84,703.67,267.17
105445,2025-04-11,East,Conference Table,Furniture,4,441.33,1765.32,1459.75,305.57
105446,2025-04-11,East,Filing Cabinet,Furniture,2,448.14,896.28,758.93,137.35
105447,2025-04-11,West,Conference Table,Furniture,1,467.99,467.99,368.83,99.16
105448,2025-04-11,South,Bookshelf,Furniture,3,247.97,743.91,586.15,157.76
105449,2025-04-12,North,Paper Ream,Office Supplies,2,51.93,103.86,80.9,22.96
105450,2025-04-12,East,Desk Organizer,Office Supplies,1,30.24,30.24,23.02,7.22
105451,2025-04-12,North,Bookshelf,Furniture,1,498.1,498.1,359.4,138.7
105452,2025-04-12,East,Conference Table,Furniture,4,362.57,1450.28,1204.6,245.68
105453,2025-04-12,South,Bookshelf,Furniture,2,159.25,318.5,226.44,92.06
105454,2025-04-12,South,Pen Set,Office Supplies,2,54.94,109.88,84.28,25.6
105455,2025-04-12,East,Standing Desk,Furniture,3,112.0,336.0,242.31,93.69
105456,2025-04-12,East,Paper Ream,Office Supplies,1,7.52,7.52,5.37,2.15
105457,2025-04-12,East,Conference Table,Furniture,3,465.11,1395.33,1091.15,304.18
105458,2025-04-12,West,Pen Set,Office Supplies,2,47.14,94.28,72.15,22.13
105459,2025-04-13,South,Stapler,Office Supplies,6,27.52,165.12,138.11,27.01
105460,2025-04-13,South,Stapler,Office Supplies,3,6.2,18.6,13.98,4.62
105461,2025-04-13,East,Headphones,Electronics,1,163.43,163.43,119.4,44.03
105462,2025-04-13,South,Tablet,Electronics,5,828.45,4142.25,3177.13,965.12
105463,2025-04-13,South,Monitor,Electronics,2,461.85,923.7,680.97,242.73
105464,2025-04-13,East,Headphones,Electronics,3,765.61,2296.83,1882.73,414.1
105465,2025-04-13,East,Headphones,Electronics,4,546.48,2185.92,1551.6,634.32
105466,2025-04-13,West,Stapler,Office Supplies,2,34.5,69.0,51.35,17.65
105467,2025-04-13,West,Stapler,Office Supplies,1,21.37,21.37,17.56,3.81
105468,2025-04-13,South,Conference Table,Furniture,2,513.9,1027.8,779.16,248.64
105469,2025-04-13,North,Office Chair,Furniture,2,291.67,583.34,439.97,143.37
105470,2025-04-13,West,Paper Ream,Office Supplies,1,48.75,48.75,39.15,9.6
105471,2025-04-13,North,Laptop,Electronics,3,398.48,1195.44,926.81,268.63
105472,2025-04-13,East,Filing Cabinet,Furniture,3,212.25,636.75,455.36,181.39
105473,2025-04-13,East,Desk Organizer,Office Supplies,1,42.78,42.78,33.21,9.57
105474,2025-04-13,West,Tablet,Electronics,1,130.17,130.17,98.83,31.34
105475,2025-04-14,North,Filing Cabinet,Furniture,1,425.79,425.79,319.56,106.23
105476,2025-04-14,North,Filing Cabinet,Furniture,4,468.55,1874.2,1488.07,386.13
105477,2025-04-14,West,Office Chair,Furniture,1,375.95,375.95,286.08,89.87
105478,2025-04-14,South,Smartphone,Electronics,4,545.7,2182.8,1823.99,358.81
105479,2025-04-14,East,Smartphone,Electronics,3,144.8,434.4,320.58,113.82
105480,2025-04-14,North,Office Chair,Furniture,1,113.82,113.82,86.21,27.61
105481,2025-04-14,East,Smartphone,Electronics,4,520.31,2081.24,1514.72,566.52
105482,2025-04-14,West,Smartphone,Electronics,5,320.71,1603.55,1164.33,439.22
105483,2025-04-14,North,Smartphone,Electronics,3,388.5,1165.5,897.33,268.17
105484,2025-04-14,East,Stapler,Office Supplies,5,24.11,120.55,92.03,28.52
105485,2025-04-14,East,Standing Desk,Furniture,5,98.93,494.65,403.35,91.3
105486,2025-04-14,South,Monitor,Electronics,6,896.65,5379.9,3956.28,1423.62
105487,2025-04-15,East,Stapler,Office Supplies,4,42.99,171.96,145.69,26.27
105488,2025-04-15,South,Smartphone,Electronics,4,525.35,2101.4,1562.01,539.39
105489,2025-04-15,East,Laptop,Electronics,5,307.34,1536.7,1154.23,382.47
105490,2025-04-15,West,Monitor,Electronics,1,367.68,367.68,276.56,91.12
105491,2025-04-15,North,Smartphone,Electronics,2,232.8,465.6,391.39,74.21
105492,2025-04-15,East,Office Chair,Furniture,5,77.55,387.75,300.61,87.14
105493,2025-04-15,North,Headphones,Electronics,1,729.54,729.54,547.97,181.57
105494,2025-04-15,South,Headphones,Electronics,1,583.14,583.14,441.73,141.41
